parent_asin,title,main_category,price,average_rating,rating_number
B0758P2VDP,"Micro USB to USB C Adapter 10 Pack - Charging and Data Sync and Transfer - Plug Keyboard, Mouse, Memory and Devices in Type C Phone and Laptop Ports - Black - by Besser Products Inc … (10 Pack)",Computers,,4.3,2264
B09C2RQ7F4,"VIVO Dual LED LCD Monitor Mount, Free-Standing Desk Stand for 2 Screens up to 27 Inch, Heavy-Duty Fully Adjustable Arms with Max VESA 100x100mm, White, STAND-V002FW",All Electronics,43.99,4.5,14769
B019G58J2A,Dell S2240M 21.5-Inch Screen LED-lit Monitor,Computers,,4.6,715
B01ELRRKW8,Fenlink 6GB 2.5in to 3.5in Internal SSD Hard Drive SATA Drive Converter,Computers,10.99,4.8,1559
B004S76NH0,Delkin Battery 8 Cell Storage Case Battery Holder,Amazon Home,,4.6,167
B0002MQGK4,1st Choice 6 feet Gold Plated S-Video Cable,All Electronics,5.99,4.2,1334
B00CHDSPSM,"KDLINKS HD720 Extreme FULL HD 1080P 3D Media Player with Internal HDD Bay, Gigabit Network, Built-In Wifi",All Electronics,,3.9,762
B005ALITZM,"BM Premium 2-Pack of LP-E10 Batteries for Canon EOS Rebel T3, T5, T6, T7, Kiss X50, Kiss X70, EOS 1100D, EOS 1200D, EOS 1300D, EOS 2000D Digital Camera",Camera & Photo,20.99,4.7,6031
B07PXGQC1Q,"Apple AirPods (2nd Generation) Wireless Earbuds with Lightning Charging Case Included. Over 24 Hours of Battery Life, Effortless Setup. Bluetooth Headphones for iPhone",Apple Products,99.0,4.7,585624
B01DGDCIOI,ViewHD HDMI IR Extender Adapter,All Electronics,5.95,4.4,445
B0B5FZNZN7,"Anker Powerline II 3-in-1 Cable, Lightning/Type C/Micro USB Cable for iPhone, iPad, Huawei, HTC, LG, Samsung Galaxy, Sony Xperia, Android Smartphones, and More(3ft, White)",Cell Phones & Accessories,21.99,4.5,3945
B0047T79VS,Belkin F8Z492TTP Bluetooth Music Receiver,Cell Phones & Accessories,,4.3,2091
B002SRQ214,AMD Phenom II X4 965 AM3 3.4Ghz 512KB 45NM 125W 4000MHZ,All Electronics,35.65,4.5,722
B08GLXP994,"USB Sound Card, TechRise External Sound Card with Volume Control, USB to 3.5mm Jack Audio Adapter for Windows, Mac, PC, Laptop, Desktop, Headset, Switch and More, Plug & Play No Drivers Needed",Computers,12.99,4.2,3125
B008KRZDYI,Extra Long Cord AC Adapter Rapid Tablet Charger for Fast Charging Hd Hdx 6 7 8.9 9.7 8 10 Plus and Kids Edition Tab Power Supply UL Listed,Computers,11.99,4.4,6759
B00004Z5D1,"Headphone Adapter & Splitter, Headphone Jack Audio & Charge Connector Splitter Calling/Charger/Music/Remote Control for IP7/7 Plus/8/Plus/X/XS/XR/XS/Max",All Electronics,,4.0,669
B002RYYZZS,"NETGEAR WNR3500L N300 Open-Source Gigabit WiFi Router (WNR3500Lv2), 128MB NAND and 128MB RAM, 480 MHz MIPS 74K Processor",All Electronics,,4.2,1062
B0C26STM6W,"TP-Link Powered USB Hub 3.0 with 7 USB 3.0 Data Ports and 2 Smart Charging USB Ports. Compatible with Windows, Mac, Chrome & Linux OS, with Power On/Off Button, 12V/4A Power Adapter(UH720)",Computers,34.99,4.5,3502
B00OAJ412U,SAMSUNG 850 EVO 250GB 2.5-Inch SATA III Internal SSD (MZ-75E250B/AM),Computers,85.01,4.8,10441
B00HFEJNNO,Amazon Basics Micro USB Universal Car Charger for Android - Coiled Cable,Cell Phones & Accessories,,4.3,5818
B005DEHVC8,"STK LP-E6 Battery for Canon LP-E6N LPE6 Promaster LP-E6NH EOS R R5 R6 R7 5D Mark II III and IV 90D 70D 5Ds 6D 5Ds 80D 7D 60D, 5Ds MKii, MKii MKiii MKiv, 5D4 LPE6N LPE6NH, LP E6 E6N E6NH Accessories",Camera & Photo,14.99,4.6,5401
B0C1G4P1SR,"DeepCool FH-10 Integrated Fan Hub, Powering up to 10 Fans (3-pin Non-PWM or 4-pin PWM), Occupying only One 4-pin Motherboard Header",Computers,19.99,4.5,4502
B07MQ76NK1,"3M Extra Wide Adjustable Monitor Stand, Three Leg Segments Simply Adjust Height from 1"" to 5 7/8"", Sturdy Platform Holds Up to 40 lbs, 16-inch Space Between Columns for Storage, Silver/Black (MS90B)",Amazon Home,35.46,4.7,862
B00006JPDI,"BIC America DV62si Bookshelf Speakers (Pair, Black)",Home Audio & Theater,209.5,4.5,526
B00CJGLBOW,Cable Matters 2-Pack Right Angle HDMI Adapter (90 Degree HDMI Right Angle) with 4K and HDR Support,All Electronics,7.99,4.6,702
B078STRHBX,"SanDisk 1TB Extreme Portable External SSD - Up to 550MB/s - USB-C, USB 3.1 - SDSSDE60-1T00-G25",Computers,106.88,4.8,19045
B00006HVLW,"Belkin Cord Concealer with Double-Sided Adhesive Tape (Gray, 6 Feet)",All Electronics,9.99,3.9,1669
B018FXL4SU,SteelSeries H Wireless Gaming Headset with Dolby 7.1 Surround Sound for PC/Mac PS3/4 Xbox 360 and Apple TV,Computers,,3.8,510
B01M3575QC,"Phaiser BHS-750 Bluetooth Headphones Runner Headset Sport Earphones with Mic and Lifetime Sweatproof Guarantee - Wireless Earbuds for Running, Blackout",Cell Phones & Accessories,,4.0,4306
B008ALA6DW,Thunderbolt Gigabit Ethernet Adapter,Computers,,4.6,5894
B004U8TOE6,SainSmart HC-SR04 Ranging Detector Mod Distance Sensor (Blue),Cell Phones & Accessories,,4.5,547
B00009UTL1,Stroboframe Bracket Shoe Mount,Camera & Photo,7.49,4.0,119
B00I3J4NG2,DJI Battery for Phantom 2 and Phantom 2 Vision (White),Camera & Photo,,4.0,430
B00WSW1YXA,"Chuanganzhuo Floppy Disk Reader,3.5 inch External USB Floppy Disk Drive for PC,Laptop and Desktop Computer,Floppy disc Reader for Windows 11/10,Black",Computers,26.99,4.3,2363
B00CGTMXNK,22 Slots Case Pouch Holder for Memory Card Sd Card.Memory Card Carrying Case Memory Card Holder (1 Pack),Computers,,4.5,538
B07Q1CVZ9P,TP-Link AC5400 Wireless Wi-Fi Tri-Band Gigabit Router (Archer C5400),Computers,149.0,3.9,1919
B00264NZWS,SANOXY HDMI 5x1 5 Port Switch/Switcher with IR Remote Support 3D,All Electronics,19.99,3.8,675
B00P3RPMEO,Synology Disk Station 8-Bay Network Attached Storage (DS1815+),Computers,,3.5,234
B073V2LY6B,"USB C Cable, Volutz Type C to USB Fast Charging Cord, Premium Nylon Braided (5-Pack, 10ft, 6.5ft, 2X 3.3ft, 1ft) Compatible with Samsung Galaxy S20, S10 S8 Plus, Nintendo, PS5",All Electronics,,4.7,11274
B003P92D9Y,RCA TVPRAMP12E Digital Signal Preamplifier for Outdoor Antennas Black 5.90in. x 4.10in. x 3.90in.,Home Audio & Theater,40.25,3.8,2164
B08HRLQNY3,"Mancro Laptop Backpack for Travel, 15.6 in Anti-Theft Business Backpack for Men Women with USB Charging Port & Lock, Gifts for Men Women, Water Resistant Travel Computer Bag Daypack, Grey",Computers,21.99,4.6,20591
B009MIGCW6,NETGEAR N600 WiFi Range Extender (WN3500RP),Computers,115.36,3.7,750
B004TS1J1I,Kingston Digital 16GB DataTraveler 101 G2 USB 2.0 Drive - Black (DT101G2/16GBZET),All Electronics,,4.3,2166
B007GFX0PY,"IOGEAR Bluetooth 4.0 USB Micro Adapter, GBU521",Computers,,4.3,1494
B00M4QAS14,Amazon Basics Apple Certified Retractable Lightning to USB Cable - 2 Feet (0.6 Meters) - White,Cell Phones & Accessories,,4.2,6293
B017L1JOX4,"Amcrest 720P Wireless IP Camera WiFi Security Surveillance Camera System, HDSeries Indoor Camera for Baby Pet Nanny Monitor, Plug/Play, Pan/Tilt, Two-Way Audio & Night Vision IPM-721S (Silver)",Tools & Home Improvement,,3.9,1802
B002R9RBO0,Cooler Master Rifle Bearing 80mm Silent Cooling Fan for Computer Cases and CPU Coolers,All Electronics,,4.5,766
B0BRLZFYTJ,"Carson MicroBrite Plus 60x-120x Power LED Lighted Pocket Microscope - Set of 4 (MM-300MU),Black/Grey",Camera & Photo,49.99,4.1,48586
B0BHFGFPZB,"VIVO Dual Monitor Desk Stand Free-Standing LCD Mount, Holds in Stacked Vertical Position 2 Ultrawide Screens up to 34 inches, Black, STAND-V002L",Computers,39.99,4.6,2829
B009K62HQ0,HDE DP to HDMI Mini DisplayPort (Thunderbolt Port Compatible) HDTV Apple MacBook or PC to HDMI Digital TV Monitor Adapter 6ft HD Cable,All Electronics,,4.2,1075
B00SWEZXOY,Moread Gold-Plated DisplayPort to VGA Adapter (Male to Female) - Black,Computers,,4.3,695
B00HC0ZDOE,"NETGEAR N450-100NAS (8x4) WiFi DOCSIS 3.0 Cable Modem Router (N450) Certified for Xfinity from Comcast, Spectrum, Cox, Cablevision & More",Computers,99.0,4.0,2520
B000T8THL6,IMATION 2094 50PK DVD+R 16X CAKE BOX SUPL LIGHTSCRIBE HP BRANDED,All Electronics,,4.5,300
B0C58WY192,"REOLINK 2K Cameras for Home Security Outside, Argus Eco-B+Solar Panel, No Monthly Fee, Human/Vehicle Detection, 3MP Night Vision, 2-Way Audio, Solar Security Cameras Wireless Outdoor Works with Alexa",Camera & Photo,84.99,4.1,8245
B001LQEEEA,Kworld USB ATSC TV Tuner TV Tuners and Video Capture UB435-Q,All Electronics,,3.7,342
B00TQEX7AQ,"TP-Link Archer T9E AC1900 Wireless WiFi PCIe network Adapter Card for PC, with Beamforming and Heatsink Technology",Computers,,4.2,1465
B07MJM4NSD,Wolverine F2D Super 20MP 4-in-1 Film to Digital Converter,Camera & Photo,109.99,4.2,1149
B014W20C90,"Microsoft Wireless Comfort Desktop 5050 - Black. Wireless, Ergonomic Keyboard and Mouse Combo. Built-in Palm Rest and Comfort Curve Design. Customizable Windows Shortcut Keys",Computers,,4.4,3605
B000V72AQ4,"StarTech.com 18in SAS 29 Pin to SATA Cable with LP4 Power - 18in SAS 29 pin to SATA Cable - 18in SFF 8482 to SATA (SAS729PW18), Red",Computers,16.29,4.1,296
B01JFER19Y,Amazon Basics 2.1 Channel Bluetooth Sound Bar with Built-In Subwoofer,All Electronics,,3.9,1687
B00BXX0QVQ,"iKross Black Dual LED Clip-On Reading Light for Nook, eBook Readers, Tablet, Book, Textbook and More",Cell Phones & Accessories,,4.4,1903
B07Q585X37,ASURION 3 Year Electronics Protection Plan ($20 - $29.99),Computers,3.99,4.5,66001
B00DQJME7Y,SABRENT USB 3.0 to SATA/IDE 2.5/3.5/5.25-INCH Hard Drive Converter with Power Supply & LED Activity Lights 4TB Support (USB-DSC9),Computers,,4.4,2865
B0093F4ROI,SoundPEATS Bluetooth headphones,All Electronics,,3.8,449
B07JVR8KBV,Archival 35mm Size Negative Pages Holds Seven Strips of Five Frames - 100 Pack,Camera & Photo,,4.7,724
B00BX0YKX4,"Fosmon Mini Bluetooth Keyboard (QWERTY Keypad), Wireless Portable Lightweight with Built-In Touchpad, Compatible with Apple TV, PS4, HTPC/IPTVVR Glasses, Smartphones and more",Computers,27.99,4.1,11003
B0CDCN4S5F,"Avantree Audikast Plus Bluetooth 5.0 Transmitter for TV with Volume Control, aptX Low Latency Audio Adapter for 2 Headphones (Optical, AUX, RCA, USB), Class 1 Long Range 100ft - No Receiver Mode",All Electronics,49.99,4.3,7476
B00KF7MVI2,"Noctua NF-R8 redux-1800 PWM, High Performance Cooling Fan, 4-Pin, 1800 RPM (80mm, Grey)",Computers,12.95,4.8,3670
B001TIG36C,"VideoSecu Mounts Tilt TV Wall Mount Bracket for Most 23""- 85"" LCD UHD LED Plasma TV with 75X75 100x100 400x400 684x400 700x400mm, with Magnetic Stud Finder and HDMI Cable MF609B BXM",Home Audio & Theater,25.0,4.6,10557
B07S96P4ZH,Lepy LP-2020A Class-D Hi-Fi Digital Amplifier with Power Supply Black,All Electronics,31.99,4.2,1258
B06XSFDWYB,"Ecolink Z-Wave PIR Motion Detector Pet Immune, White (PIRZWAVE2.5-ECO)",Camera & Photo,37.92,4.2,659
B07RLWDZBZ,HDVD 10 Pack DC Power Female Pigtail Connectors 2.1 x 5.5mm Copper 10 inch Length,All Electronics,8.0,4.7,524
B002W3IXZW,CowboyStudio NPT-04 4 Channel Wireless Hot Shoe Flash Trigger Receiver,Camera & Photo,,4.1,575
B00DWFPDJI,"ASUS BW-16D1HT - ultra-fast 16X Blu-ray burner with M-DISC support, black",Computers,99.99,4.6,1481
B09BKHHL5H,USB Wall Charger，LVETEK Surge Protector 5 Outlet Extender with 4 USB Ports (1 USB C Outlet) 3 Sided 1680J Power Strip Multi Plug Outlets Wall Adapter Spaced for Home Travel Office ETL Listed,All Electronics,12.71,4.7,12603
B00PBBE4DC,Sony a7 Full-Frame Mirrorless Digital Camera with 28-70mm Lens,Camera & Photo,799.99,4.3,379
B00E9MD700,SABRENT External USB 1.44 MB 2X Floppy Disk Drive (FL-UDRV),Computers,49.99,4.2,3199
B00BCY1AA2,Amazon Basics USB 3.0 Cable - A-Male to Micro-B - 3 Feet (0.9 Meters),Computers,,4.4,1014
B004S7Q8CA,"JVC HAFX1X Headphone Xtreme-Xplosivs, Black, Red",Home Audio & Theater,14.95,4.3,11916
B000QBPUKS,VideoSecu 150ft HD Audio Video Security Camera BNC Power Cable Pre-Made All-in-One Extension Wire Cord with BNC RCA Connectors for 720P 960P 1080P HD 960H CCTV Surveillance Camera WVA,All Electronics,,4.4,245
B00AGV7T5W,Canon Office Products MG5420 Wireless Color Photo Printer with Scanner and Copier,All Electronics,599.0,3.9,1276
B0BXSSK991,"License Plate Backup Camera, Esky 720P HD Rear View Back Up Camera with 170° Viewing Angle & 8 Bright LEDs, Universal Waterproof Night Vision Vehicle Reversing Camera for Car Truck SUV Van",Automotive,29.99,4.3,3529
B08YJXJ63K,"Monoprice 24k Gold Plated Speaker Banana Plugs, Open Screw Type (1 Pair)",Musical Instruments,5.66,4.5,235
B005ONMDYE,"XINKSD Bluetooth Ultra-Slim Keyboard for iPad Air 2 / Air, iPad Pro, iPad mini 4 / 3 / 2 / 1, iPad 4 / 3 / 2 , New iPad 9.7""(2018/ 2017), Galaxy Tabs and Other Mobile Devices (White)",Computers,,4.3,5518
B01EV2094Y,Samsung UN55KU6600 Curved 55-Inch 4K Ultra HD Smart LED TV (2016 Model),All Electronics,,4.2,766
B0038OMEQI,Logitech Harmony 650 Remote (Silver),Home Audio & Theater,71.0,4.0,636
B07TT95HNN,"Neewer 75""/6 Feet/190CM Photography Light Stands for Relfectors, Softboxes, Lights, Umbrellas, Backgrounds",Camera & Photo,31.49,4.6,3589
B004OF9XGO,LG BD670 3D Wireless Network Blu-ray Disc Player with Smart TV,All Electronics,,4.1,1133
B003AXW2YQ,Panasonic UJ240 6x Blu-ray Burner BD-RE/8x DVD±RW DL SATA Drive (Black),Computers,119.0,4.3,291
B0BYSKLWHY,"Anker 7-in-1 USB C Hub with 4K HDMI, 100W Power Delivery, USB-C and 2 USB-A 5 Gbps Data Ports, microSD and SD Card Reader",Computers,34.99,4.6,24325
B01MU3WUX1,"Ubiquiti UniFi Switch 8 60W (US-8-60W),White",Computers,274.99,4.8,2369
B0180PPTNO,Movcle HDMI Splitter 1 in 4 out Full Ultra HD 1080P 4K/2K 1X4 Port Box Hub with US Adapter v1.4 Powered Certified for 3D Support,All Electronics,11.99,4.3,884
B07WD75HCD,"4K DisplayPort to HDMI Adapter [NOT USB] [High-Speed, 2K 60Hz, 1080p 120Hz] Uni-Directional Display Port DP(PC) to HDMI(Monitor) Passive Adapter Compatible with DisplayPort Source Devices[NOT for Hub]",All Electronics,,4.5,10795
B008XVAVAW,CanaKit Raspberry Pi 2 Complete Starter Kit (9-Items),Computers,,4.6,2399
B007YJIGPQ,HGST Travelstar 2.5-Inch 500GB 7200RPM SATA III 32MB Cache SATA 6Gbps Internal Bare or OEM Drives (HTS725050B7E630),Computers,20.59,4.3,335
B01MXOND77,"RELPER-LiNESO HCH009 HDMI V1.4 Female to Female F/F Coupler Extender Adapter Plug for HDTV HDCP 3D and 4K HDMI Cable Extension Connector Converter, 4X HDMI Female Adapter",All Electronics,,4.5,469
B00LUF3DOY,"Wireless Mouse EagleTec for Computer, Notebook, PC, Laptop and Mac, Cordless Computer Mouse with Mini USB 2.4GHz Receiver, Small Portable Ergonomic Mouse MR5M2509 Black",Computers,,4.2,989
B01MS84IIF,Medialink AC1200 Wireless Gigabit Router - Gigabit (1000 Mbps) Wired Speed & AC 1200 Mbps Combined Wireless Speed (Part# MLWR-AC1200R),Computers,,4.4,2694
B0B2KKKZ1B,ASUS GeForce GTX 1050 Ti 4GB Phoenix Fan Edition DVI-D HDMI DP 1.4 Gaming Graphics Card (PH-GTX1050TI-4G),Computers,145.3,4.6,3355
B000I20AJ6,"CableWholesale CNE16127 RJ45 CAT-5 E Crimp Connector Solid (31D0-510HD),Clear",Computers,11.99,4.5,540
B000RFPBQQ,Nic 4965AGNMM2WBPAK1,All Electronics,29.44,4.2,255
B019F9JMTG,"Attmu 100 PCS Reusable Fastening Cable Ties, Microfiber Cloth 6-Inch Hook and Loop Cord Ties, Black",All Electronics,8.99,4.8,1024
B00ITORMDC,BenQ GW2760HS 27-inch FHD 1920x1080 HDMI VGA LED Monitor,Computers,,4.4,757
B00V8FAWC2,LG 25UM57 25-Inch Screen LED-lit Monitor,Computers,,4.4,621
B08ZYW9BD4,"Noctua NF-A4x10 5V, Premium Quiet Fan, 3-Pin, 5V Version (40x10mm, Brown)",Computers,13.95,4.8,3320
B018RWD7RK,"Hosa CYX-403M 3.5 mm TRS to Dual XLR3M Stereo Breakout Cable, 3 Meters Black",Home Audio & Theater,19.0,4.4,564
B005DSPLC6,Logitech Wireless Touchpad with Multi-Touch Navigation,All Electronics,119.99,3.9,354
B00X7WZ9U4,Cable Matters SuperSpeed USB 3.0 to HDMI Adapter (USB to HDMI Adapter) for Windows up to 1440p in Black,Computers,56.99,4.5,3204
B0759FKH8K,Intel Core i5-8600K Desktop Processor 6 Cores up to 4.3 GHz Unlocked LGA 1151 300 Series 95W,Computers,209.95,4.8,1620
B00P9K400C,Rescue - 3 Year 16GB Data Recovery Plan for External Hard Drives,Computers,14.99,4.6,10650
B07BWTPKDD,RHA MA750 (Discontinued by Manufacturer),Industrial & Scientific,44.99,4.0,2685
B001E78UQY,Haier HLT71 7-Inch Handheld LCD TV (2009 Model),All Electronics,,4.1,907
B06XX8Q1CL,NZXT Kraken X62 280mm - RL-KRX62-02 - AIO RGB CPU Liquid Cooler - CAM-Powered - Infinity Mirror Design - Performance Engineered Pump - Reinforced Extended Tubing - Aer P140mm Radiator Fan (2 Include),Computers,,4.6,1742
B00M7T8T1E,"TOTMC USB 2.0 Video Capture Adapter for Windows Xp, 2000, Vista, Window 7, Window 8",Computers,,4.0,1334
B0002SQ2P2,Logitech Z-2300 THX-Certified 2.1 Speaker System with Subwoofer,All Electronics,,4.5,1563
B004RB7ATC,VonHaus Ultra Slim TV Wall Mount for 15-42 inch LCD LED 3D Plasma TVs Super Strong 88lbs Weight Capacity (05/022),All Electronics,,4.6,22301
B00GN76HAG,"KabelDirekt – 3.5mm Y Adapter & Jack & AUX Splitter (1×3.5mm Male to 2×3.5mm Female, Connect Two Sets of Headphones to a Smartphone/Tablet/Notebook, Stereo, 4in, Black)",Home Audio & Theater,7.99,4.6,3689
B092CW6CWC,"Logitech G F710 Wireless Gamepad, 2.4 GHz Wireless with USB Nano-Receiver, Controller Dual Vibration Feedback, 4 Switch D-Pad, PC - Grey/Black",All Electronics,,4.2,4300
B08145LN1D,"Beastron Waterproof Car Rear Vehicle Backup View Camera, HD Color Reverse Rear View Camera, Super Wide Angel for Universal cars Trucks SUVs RVs Vans and more",Cell Phones & Accessories,,4.1,145
B00WUI6HOS,Case Logic SLRC-206 SLR Camera and 15.4-Inch Laptop Backpack (Black),Camera & Photo,,4.6,3239
B007S3T4O0,"Phobya Splitter PCB, 4-Pin Molex to 6X 3-Pin",Computers,4.99,4.3,359
B00006I53X,Canon EF 70-200mm f/2.8L IS USM Telephoto Zoom Lens for Canon SLR Cameras - White Box(Bulk Packaging),Camera & Photo,1999.0,4.4,344
B00CRNW3ZI,"Samsung Galaxy S4 Pre-Paid , Black Mist 16GB (Verizon Wireless)",Cell Phones & Accessories,44.95,4.0,536
B01MXMETD0,"Pioneer SP-FS52 Home Audio Andrew Jones Designed Floor Standing Loudspeaker, Black",Home Audio & Theater,,4.6,1100
B09BZ1VXP8,"Polk Audio ES35 Sound Wall Mount Speakers, Black & Polk Audio ES15 Wall Mount Bookshelf Speaker, Black",Home Audio & Theater,588.0,4.8,1537
B001GS8FZ2,Alphasonik Premium In Ear Noise Isolating Headset Earphones/Earbuds/Headphones with Stereo Microphone & Remote Control Made for Apple iPhone iPad iPod Samsung Galaxy and More IOS/Android Smartphones,Home Audio & Theater,9.95,3.9,1264
B001KPILLE,"VideoSecu Adjustable Ceiling TV Mount Fits Most 26-65"" LCD LED UHD Plasma Monitor Flat Panel Screen Display with VESA 400x400 400x300 400x200 300x300 300x200 200x200mm MLCE7N2 WV3",All Electronics,36.99,4.6,3409
B08DFSXQ6T,LANMU Micro SD to SD Card Extension Cable Adapter Flexible Extender Compatible with Ender 3 Pro/Ender 3/Ender 3 V2/Ender 5 Plus/5 Pro/CR-10S Pro/Anet A8 /Raspberry Pi (18.9in/48cm),All Electronics,8.99,4.2,3209
B01133ZTQM,Certified Refurbished Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon Devices,,4.3,1181
B01MY7PL10,"Edimax Wi-Fi 5 Nano 802.11ac AC1200 Dual-Band Adapter for PC, Wireless AC USB Adapter Dongle, Up to 867Mbps (5GHz) / 300Mbps (2.4GHz) Fast Transfer, Win 11 Plug-n-Play, Mac OS, Linux, EW-7822ULC",Computers,19.14,4.3,913
B00K6O90BU,iPazzPort Mini Wireless Bluetooth Qwerty Keyboard for Apple TV 2 and 3 Generation KP-810-56,Computers,,3.8,1256
B00ZVJ9L3C,"Comcast/Xfinity XR11 Premium Voice Activated Cable TV Backlit Remote Control - Compatible with HD DVR Including Motorola, X1 & X2 IR & RF Aim Anywhere",All Electronics,20.76,4.6,1473
B00LEFYF4M,"Eton Mini Compact AM/FM/Shortwave Radio, Black",Home Audio & Theater,,4.0,1033
B000Z80ICM,APC Back-UPS Battery Backup & Surge Protector (BE750G),Home Audio & Theater,,4.3,1081
B00BIKI2BK,"Rockford Fosgate R500X1D Prime 1-Channel Class D Amplifier,BLACK",Car Electronics,233.0,4.8,3727
B08BF4CZSV,HP 24mh FHD Monitor - Computer Monitor with 23.8-Inch IPS Display (1080p) - Built-In Speakers and VESA Mounting - Height/Tilt Adjustment for Ergonomic Viewing - HDMI and DisplayPort - (1D0J9AA#ABA),Computers,149.99,4.7,24404
B08L4VBZ7Y,GoPro AABAT-001 Camera Rechargeable Replacement Battery for HERO7 Black/HERO6 Black/HERO5 Black (GoPro Official Accessory),All Electronics,,4.6,5455
B00RQJ8UMI,RELPER 3 Pack 10-inch 26AWG SATA III 6.0 Gbps Data Cable Straight with Locking Latch for SSD/HDD/DVD Driver Red,Computers,,4.4,234
B017T99JPG,Bose SoundLink Mini Bluetooth Speaker II (Carbon),Home Audio & Theater,170.0,4.5,6463
B00T38OHQ8,"Volutz Equilibrium Micro-USB Cable (5-Pack; 10ft, 6.5ft, 3X 3.3ft) Fast charging Nylon Braided Tangle-Free for Android, Samsung, HTC, Nokia, Sony Etc",Cell Phones & Accessories,,4.5,8250
B0933BVK6T,Apple AirTag,Apple Products,28.99,4.7,135845
B003UI62AG,Plugable USB 3.0 SATA III Vertical Hard Drive & SSD Docking Station (Supports UASP and Drives 6TB+),Computers,,4.2,679
B071DPCKQ6,"ASUS ROG Rapture WiFi Gaming Router (GT-AC5300) - Tri Band Gigabit Wireless Router, Quad-Core CPU, WTFast Game Accelerator, 8 GB Ports, AiMesh Compatible, Included Lifetime Internet Security",Computers,500.0,4.4,2005
B07S395RWD,"Logitech MX Master 3 Advanced Wireless Mouse, Ultrafast Scrolling, Ergonomic, 4000 DPI, Customization, USB-C, Bluetooth, USB, Apple Mac, Microsoft PC Windows, Linux, iPad - Graphite",Computers,,4.7,13235
B007BVCBOE,ARCTIC Alpine 64 Plus - 90 Watts Low Noise CPU Cooler for AMD AM4 Sockets with Patented Fan Holder - Patented Anti-Vibration System,Computers,,4.3,1224
